wpsd_op_set_1,wpsd_op_set_2,wpsd_op_set_3,wpsd_sm_1,wpsd_sm_2,wpsd_sm_3,wpsd_sm_4,wpsd_sm_5,wpsd_sm_6,wpsd_sm_7,wpsd_sm_8,wpsd_sm_9,wpsd_sm_10,wpsd_sm_11,wpsd_sm_12,wpsd_sm_13,wpsd_sm_14,wpsd_sm_15,wpsd_sm_16,wpsd_sm_17,wpsd_sm_18,wpsd_sm_19,wpsd_sm_20,wpsd_sm_21
0.21300264531739768,0.03202165870061229,0.0,0.0,155.74708712824446,1584.2526368752654,3298.3164588299737,0.0,0.3330968811656775,332.41833686946353,42.27851218292945,8689.122011734822,0.0,113.95032011768778,319.86588568805865,44.69048853309742,9009.15776046792,12.603063052061046,0.0,475.32948090058517,0.0,0.0,0.0,0.0
0.17950285675783972,0.05357409003158983,0.0,0.0,207.89620668911837,2560.8011996496975,4779.09341818585,0.0,0.23774710844318084,460.4173824130946,47.14914032500943,8996.71126056006,0.0,145.89550362572265,390.93762685752347,49.90285552071391,8806.681538635912,17.119115694635386,0.0,622.7524152233455,0.0,0.0,0.0,0.0
0.047400866478378684,0.055009108237767015,0.0,0.0,140.6214277579935,1809.9751342074144,3438.328777297138,0.0,0.07586036824358584,364.7690436593188,31.184396018069506,11106.468977131532,0.0,105.34214691604603,296.32161571806176,32.7684993353226,9726.042833758238,13.630931500617184,0.0,516.9241080510528,0.0,0.0,0.0,0.0
0.05208949720082283,0.08182271683090224,0.0,0.0,113.51672185394503,1341.9767835866298,2622.013004091725,0.0,0.10602951395751478,284.5479671635472,19.25782274803548,10703.273610467793,0.0,79.03027328558123,232.5258833848355,22.437391854861666,9217.951723719438,10.604211920620491,0.0,489.4387572243956,0.0,0.0,0.0,0.0
0.11509631951502498,0.0574696175057292,0.0,0.0,111.52039999870513,889.4403397808836,2130.4419323088323,0.0,0.10754145285284784,234.21822998757182,24.760841135281222,5885.181916632816,0.0,78.35626462638257,200.28782738717354,23.781650517080855,5170.767834257363,8.754793670149574,0.0,370.1223235677602,0.0,0.0,0.0,0.0
0.08415763364762076,0.027266332869892457,0.0,0.0,246.15701023131774,2326.950362851223,4701.728668891481,0.0,0.2032648126272465,508.6876124686858,53.52836157143488,7044.1201535205855,0.0,161.5212621230057,417.088363718649,54.329980343194876,7711.884949154717,19.419185091008554,0.0,629.663987047574,0.0,0.0,0.0,0.0
0.18256674072999,0.04584231910986617,0.0,0.0,183.42185669848624,2116.235932090755,3660.032611419627,0.0,0.2501276307774212,371.85294493569717,40.16767503107632,4913.06701485226,0.0,117.2070525326983,310.80301290357625,39.300220541730106,5249.005817130053,14.884628657161386,0.0,461.3126641507768,0.0,0.0,0.0,0.0
0.26774703881544953,0.03765346058154854,0.0,0.0,105.84522099301032,1451.6523754341554,2294.1510472530476,0.0,0.1925351707609984,229.70550439452035,24.071472755917636,2863.802676346976,0.0,77.28710007047242,214.30981931743912,24.203980441301063,3047.9053534078494,8.903986989964679,0.0,279.443308293421,0.0,0.0,0.0,0.0
0.21998108984498696,0.027406395011079134,0.0,0.0,173.62758759950978,2260.570576191954,3233.2287112776617,0.0,0.06498748631522117,314.12770268760517,26.45458559045083,7363.651968190812,0.0,101.46857280584982,274.137176768462,28.083079105740236,6637.816160014243,11.612588897212555,0.0,463.5097307262773,0.0,0.0,0.0,0.0
0.11281756073740164,0.02115371840791949,0.0,0.0,238.38245931500242,2721.4602348460835,4042.81600829508,0.0,0.1375973752456775,409.3337298033686,42.492679027419804,19804.747633449515,0.0,135.9477205041243,345.3125644900034,41.822994425681436,17974.990306394433,14.170793838976246,0.0,648.4701082640518,0.0,0.0,0.0,0.0
0.07237571380023165,0.055892351991625205,0.0,0.0,130.7860788944259,1368.3724806257874,1856.497203273984,0.0,0.04416534405614213,212.58702332359,29.893094895331124,19156.611814796463,0.0,73.15476475843832,166.44660914901547,28.07547278109403,17197.99434618543,6.74585025562955,0.0,365.0892149079273,0.0,0.0,0.0,0.0
0.10505832968412238,0.06246455912216575,0.0,0.0,61.99103459765771,1011.9689622014637,976.0717634046447,0.0,0.01652230066551315,85.1110375212128,3.3489883760047325,10002.190156331195,0.0,31.84717736034605,48.176310695382206,8.3046930804744,8758.720866128955,4.031382500517946,0.0,218.1466257351936,0.0,0.0,0.0,0.0
0.10532372320961245,0.05574068693579651,0.0,0.0,151.54217766357502,1739.5503010581228,3197.5349686436602,0.0,0.2296636666963703,343.6560007402572,32.66578656669345,5054.725747541381,0.0,113.2807402066003,345.62682332154367,27.95784098121449,5289.680602962572,13.73907116478738,0.0,487.20288540573756,0.0,0.0,0.0,0.0
0.14442521504318284,0.0739791559132846,0.0,0.0,241.89137678174362,2397.1517253794345,5160.3256387772135,0.0,0.383653426570521,591.5483614799671,60.084670627488286,12274.603697601447,0.0,176.5414096454506,542.2914735529556,57.59445961430496,12917.954749557048,19.465041754537104,0.0,701.1653937866055,0.0,0.0,0.0,0.0
0.133406268846847,0.0859591855709765,0.0,0.0,169.88531403346275,1412.881970768722,4149.849731088439,0.0,0.3005045756167306,475.5978152838749,52.857193710558484,15024.568177499033,0.0,137.3547768259632,404.9272997522414,53.44139718587294,14967.610753307334,12.559326588145744,0.0,515.6056237881168,0.0,0.0,0.0,0.0
0.1540258788166885,0.07925684887623133,0.0,0.0,179.1086744133998,1343.4708021005533,4378.82414785686,0.0,0.20914469416230314,492.27786335090286,60.71797086561349,18566.628804410888,0.0,142.83703279071725,404.49958575927934,62.56166349230368,18205.23665755349,13.353559867680964,0.0,474.43963311772995,0.0,0.0,0.0,0.0
0.11721387670083709,0.04816579343831031,0.0,0.0,233.58712739352526,2124.0374733499075,5390.279856124952,0.0,0.1574895812061243,591.8914843667361,76.19830795835078,21541.803761188647,0.0,174.99200603658676,505.5695958510418,76.4010001955082,21193.748896821395,19.228238639192547,0.0,574.9186605426494,0.0,0.0,0.0,0.0
0.06607245915928897,0.04214320896397815,0.0,0.0,157.7685131495869,1238.9015808544164,3929.5031172489453,0.0,0.06619071478840884,446.1585077655317,68.09847438609155,25177.1561804886,0.0,126.0174109815167,391.6994344740433,66.6846810971745,23754.080570902435,13.395776987853031,0.0,346.34090649452907,0.0,0.0,0.0,0.0
0.1847706896730751,0.05562516462015934,0.0,0.0,156.30224575769537,1449.4659796218432,2938.2155729163665,0.0,0.077784403367543,326.9995030295459,37.17262881256276,20900.8516312579,0.0,99.77156025463877,280.0606838778945,34.47548986451968,18690.89003813584,11.549471807055466,0.0,457.07590891671305,0.0,0.0,0.0,0.0
0.2780370415881852,0.04481316562399102,0.0,0.0,135.58027182647157,1309.1125131868173,2693.4183751804508,0.0,0.0929378811392272,297.0179570295187,21.424191670310815,11432.024382625843,0.0,84.19105594805261,239.21101521029493,21.643494036989853,10345.285898524287,9.328706718229508,0.0,394.57952223088404,0.0,0.0,0.0,0.0
0.19574936338544355,0.044217895734901785,0.0,0.0,125.07081899666807,1446.4647211992221,2400.7613000654396,0.0,0.2583199158023083,247.43559209029218,28.014357603564775,1433.150347407334,0.0,73.41351172572496,210.3880542099027,27.689363621237984,842.3793049198632,11.221056464915511,0.0,394.2297934752305,0.0,0.0,0.0,0.0
0.1482534506323607,0.06243399070472938,0.0,0.0,283.81935034411373,2960.030136669299,5284.320891537096,0.0,0.3183211328216078,550.2771221425116,51.84760367556913,5600.319036757759,0.0,165.180375037822,470.50637936855765,51.893667740527526,5177.7416215998755,22.151242437637727,0.0,856.3418229688641,0.0,0.0,0.0,0.0
0.1936880250264958,0.04152399148158304,0.0,0.0,264.3312854952325,2565.1092620225954,4904.395308826519,0.0,0.18785144797717507,503.7464147881254,43.53365824179741,3129.002837905329,0.0,154.29353249319058,435.38866634809995,43.23215845397184,3990.621318039828,19.625927370053976,0.0,775.8214610782063,0.0,0.0,0.0,0.0
0.2248734776778617,0.014360364118264461,0.0,0.0,206.6495677781002,1979.8547786053673,4085.6865621553784,0.0,0.07337915339820916,408.916140724739,40.82581240861808,8758.36159972473,0.0,127.44992693972003,368.2140822538347,38.713952821863415,8917.347277539555,16.35041171047631,0.0,583.1734235365462,0.0,0.0,0.0,0.0
0.07677378083850114,0.019432149412477156,0.0,0.0,232.32117928242656,2117.4386996590806,4479.567337826766,0.0,0.21031096228718474,452.21933023350016,44.76864377145324,10767.886505439537,0.0,138.30103595377878,404.73794670365277,43.647468996804506,10921.763838924113,18.259359366832676,0.0,643.758966544743,0.0,0.0,0.0,0.0
0.05976304816190876,0.008581405591978538,0.0,0.0,185.8242355914193,1797.4373796951024,3315.801853222356,0.0,0.23912676231933838,350.11909008143164,35.40058174038344,10376.436116542454,0.0,110.266362779422,329.8316334069668,36.24021412239035,10355.228291678144,15.11565370831167,0.0,485.59879953473353,0.0,0.0,0.0,0.0
0.06443441721293498,0.030342682390920837,0.0,0.0,118.49624661774631,1255.3245570301121,2760.983986186008,0.0,0.08938469851903284,260.72740635932564,31.49397894917909,8289.206724878502,0.0,80.6490641454995,253.82348629785028,30.904008035701438,8228.45635051068,10.85297952899332,0.0,345.2781929037219,0.0,0.0,0.0,0.0
0.05199960296776941,0.044393669439825784,0.0,0.0,21.06871430488589,139.28048737071134,1109.7434577851611,0.0,0.09631769445717588,112.6491674674882,17.152481213018124,8423.88961867445,0.0,22.9666819390132,95.23859767379362,15.499020362577761,7728.654967967542,1.8940829388425473,0.0,87.80467306378819,0.0,0.0,0.0,0.0
0.11747954278540519,0.04705766713822451,0.0,0.0,153.90172537088355,1782.3484760022782,2346.5328315702045,0.0,0.2518094780624232,243.23404680598335,20.404738113377878,4146.7360199482655,0.0,84.3847529332133,225.97127259107725,21.462093236324414,2741.671601321126,11.208509417299494,0.0,405.5975552644479,0.0,0.0,0.0,0.0
0.08334387560346816,0.043316522717030584,0.0,0.0,261.6780384544691,2593.1787888127215,4664.695895244739,0.0,0.3676343571794098,510.3296575706089,45.049736931307706,2267.3131431317092,0.0,159.69156542457085,448.7720233060055,45.80897410852642,3389.3239391486804,19.695284266717298,0.0,669.9518403235754,0.0,0.0,0.0,0.0
0.04278384782735089,0.055301683840206416,0.0,0.0,224.12208098338132,2413.6437416643676,4150.475517948215,0.0,0.19955746481263129,448.4915366576599,30.663780398960494,5633.585247922341,0.0,142.27142985312045,370.8014354247513,30.98505344054974,3382.5642784482984,18.38032442834014,0.0,645.9754576988034,0.0,0.0,0.0,0.0
0.07063583046120378,0.042880142107777075,0.0,0.0,103.16820016126698,1242.7772268061149,1743.3845113525329,0.0,0.1158799947029802,203.08009196141506,9.371369165695874,6773.792516322431,0.0,66.43648578407905,155.92210356770286,9.992689705182423,5651.8477292492325,10.582974914335464,0.0,357.69960206131464,0.0,0.0,0.0,0.0
0.22350524595521432,0.0240193507415099,0.0,0.0,139.90234862748608,1470.104828838177,3164.198462997112,0.0,0.2689647067382075,326.3537693339087,24.5131911098057,1457.1803993258723,0.0,98.14888481647358,272.4390287188647,24.763537631772078,1069.9571873257262,14.875676414911233,0.0,502.8306655301195,0.0,0.0,0.0,0.0
0.1644434071152071,0.05051008538218015,0.0,0.0,150.71355738974628,1345.0354693550319,3111.3783066568185,0.0,0.19993077512111004,328.20306646754074,37.80290777629224,6863.473160284733,0.0,103.9236906250671,304.1632804845374,36.42744575680346,6917.9322449951005,13.422466291422953,0.0,444.60807505743776,0.0,0.0,0.0,0.0
0.07208782006993782,0.05860892062795874,0.0,0.0,162.26128948197552,1460.510574833422,3021.47807540851,0.0,0.16524812129074812,310.7669837763372,41.00969510398894,10972.099714271886,0.0,106.66312402902533,322.65874497674616,40.00050357959339,10651.660895983445,14.753066395811965,0.0,437.6493072899816,0.0,0.0,0.0,0.0
0.10237602447829938,0.05036035704167412,0.0,0.0,185.0821203625124,1999.637821957156,3705.284647131558,0.0,0.2593754694246872,387.2017178539183,41.02534330560749,12947.301724179219,0.0,126.40794916099851,359.10056604960107,44.236637559180494,12444.36313928343,15.077663029696515,0.0,601.8521954967431,0.0,0.0,0.0,0.0
0.06996181779102129,0.05091817178987851,0.0,0.0,202.71967591286523,1947.812801959084,3840.3696084519206,0.0,0.36420182945501933,397.0335332144445,33.394939245694495,5483.986021252144,0.0,122.28944390914128,352.9117708113328,35.51453120647114,5816.364593509015,13.608568048632161,0.0,613.1477307410275,0.0,0.0,0.0,0.0
0.08692647137233649,0.04775293953633563,0.0,0.0,124.79749791301279,1093.0168688621143,2795.6936911587477,0.0,0.2651958278829856,271.75131322385204,30.112007075359426,7281.093627986549,0.0,82.52080892129769,253.40116766566294,30.04228338510352,7252.88342236132,9.996007656891747,0.0,309.30167087530907,0.0,0.0,0.0,0.0
0.23148997656295642,0.040075052734593164,0.0,0.0,161.04088517954955,1943.7819315162901,3358.413919100665,0.0,0.13602169242111892,319.52965101028946,34.46327238331679,13488.487942546915,0.0,104.415542652918,300.42483171651674,34.19198303621627,12478.215396533713,14.084568250368845,0.0,324.35236164652656,0.0,0.0,0.0,0.0
0.26090541653992533,0.04915840902600885,0.0,0.0,125.9729640866564,1588.910921642298,2293.7319075990868,0.0,0.11851521103301206,261.588869457093,26.499538081710135,14517.416511290281,0.0,77.62681562306425,241.53601794879006,25.366960096515783,13131.4208336436,11.12131838310836,0.0,315.52275462271,0.0,0.0,0.0,0.0
0.24550143231381227,0.038249736915735535,0.0,0.0,94.61310580130001,1274.1129326166015,1490.780840557543,0.0,0.162037610555289,251.3823155699664,21.182938802463262,9861.437122626312,0.0,56.39358570412083,161.60459509569597,20.542175539290977,9010.3578662962,7.187779006729729,0.0,281.99502353829365,0.0,0.0,0.0,0.0
0.2520455867534526,0.012260426845968519,0.0,0.0,106.35472960342457,1266.3756278850644,1724.2452608942617,0.0,0.1568596295087727,267.17587698806767,18.671456010909083,6901.51012098635,0.0,63.37471498210275,151.28624843213626,19.874289807437236,6201.4026746195495,7.136668993270975,0.0,330.9504395062966,0.0,0.0,0.0,0.0
0.20857390925436964,0.020924578418278675,0.0,0.0,65.76900155743913,244.88346131907124,599.7324099952835,0.0,0.09789414963968635,40.7737035408679,3.344865665368297,6460.194891625125,0.0,11.63917941530028,51.30707421473717,2.433526422461382,4931.874432868174,3.017960437088754,0.0,70.041319979687,0.0,0.0,0.0,0.0
0.0617465361404839,0.03977017532822731,0.0,0.0,222.00750857751228,1507.7968020233025,3800.025621763266,0.0,0.37201634053047844,343.25566260998016,28.13619796254296,9831.419998588708,0.0,105.0020333960273,325.10646315763404,27.584955695396204,7301.840562668711,15.120096782148826,0.0,551.3214875481677,0.0,0.0,0.0,0.0
0.10027606221886366,0.03230826296603223,0.0,0.0,181.96096044011523,1329.546891570391,3390.329086649906,0.0,0.3413951962568489,284.52435407320075,17.07241765559436,14329.088777176634,0.0,87.61261559811659,272.76715802949576,16.475731428250622,11576.963109644365,12.743555340945809,0.0,523.9776604699782,0.0,0.0,0.0,0.0
0.09511040969388485,0.026514301700190587,0.0,0.0,68.8150362673712,988.197542732837,1291.079377970518,0.0,0.16562316086636447,87.50680857695978,16.413319934944855,17523.16324827057,0.0,34.85209669181995,67.56204680894858,11.295190859911632,15406.913210475554,3.6085888449487538,0.0,279.6810697418256,0.0,0.0,0.0,0.0
0.08161704476805869,0.02611305459913785,0.0,0.0,74.29724074847412,1345.762139917702,1401.9318502560018,0.0,0.05571633369554307,106.38498215254283,9.56626770557906,14334.416964422968,0.0,41.87067755525926,64.39767460541213,7.388543645019048,12736.226594510172,5.35451255150349,0.0,324.35265331226924,0.0,0.0,0.0,0.0
0.08874492842815986,0.0036284995296562727,0.0,0.0,87.45004033249921,1120.549319641672,1184.6886509334518,0.0,0.22880260393856927,127.14896440610973,13.507442724267547,11198.16453609085,0.0,44.98624517712709,115.88040068612847,18.087634579331333,10181.974680512443,4.81671183418551,0.0,273.313627627203,0.0,0.0,0.0,0.0
0.08366197993096042,0.005009780071648596,0.0,0.0,222.06848627111975,2537.3276525241763,4158.9009171898715,0.0,0.33503895304580594,441.0229520871701,38.85367086965967,8466.75108681176,0.0,140.77777723616904,376.9897861949752,40.33707201390754,8166.916006492262,16.866264693113937,0.0,603.4481794647558,0.0,0.0,0.0,0.0
0.15167882895516896,0.004714789086469464,0.0,0.0,238.73694378655713,3099.2190889772874,4688.632665954689,0.0,0.24039701466728222,501.71620201873446,40.50849503493682,4483.823569579651,0.0,159.12960569687172,437.3018395481935,39.224451110078896,4204.557693143591,18.87456743761498,0.0,722.9927241685476,0.0,0.0,0.0,0.0
0.16503268717071182,0.0049332012524331975,0.0,0.0,164.28623878480442,1945.0931964436536,3195.9843508123386,0.0,0.13143928842308616,351.10033316179874,25.941373843798743,1757.3620852052295,0.0,110.16914466878123,312.72280093662374,23.361991906059316,2260.7300954666375,12.614053882088603,0.0,531.5230478344619,0.0,0.0,0.0,0.0
0.13972731316962322,0.002573839027062448,0.0,0.0,256.3326570744814,2691.772704478709,5579.461675457288,0.0,0.2955331341453394,559.6277840872241,42.98109801485108,5619.901380539263,0.0,165.27420802847107,462.4966493741272,42.800803093731375,6104.112640507162,20.29670037055325,0.0,770.290388682579,0.0,0.0,0.0,0.0
0.25928964295408197,0.00918424227922226,0.0,0.0,216.6304302170578,1805.3471780078735,4864.390446930855,0.0,0.3207407667705706,519.201148660431,50.89756822753412,14832.42810506859,0.0,140.96794045335668,435.7200988331432,53.38642102740261,14986.377015219667,17.59581503554255,0.0,546.5951494136295,0.0,0.0,0.0,0.0
0.24073789142167437,0.011036852143487996,0.0,0.0,80.6027925783916,1478.339849063608,1362.4504734646468,0.0,0.11160668560072645,43.614071884902685,16.87998097588563,21933.90643074742,0.0,34.24244307845325,47.969696105317226,20.642778372597135,19705.943274127938,5.342019321289424,0.0,374.5703351310291,0.0,0.0,0.0,0.0
0.052509018497469744,0.013933829729870867,0.0,0.0,284.25256855577123,3468.5012230829066,5260.7551792518,0.0,0.30086378133999664,454.2317019806569,32.81347116831181,20343.98356341547,0.0,156.88477507487175,386.45628045988457,34.7949985465137,17208.504002600184,20.05203450768126,0.0,853.92218225015,0.0,0.0,0.0,0.0
0.06838741170731893,0.023385853633933435,0.0,0.0,257.12332001927905,3088.2761215400697,4832.022463170948,0.0,0.22746676688846687,472.1250064758188,37.054664227361165,15503.671804447818,0.0,155.24452504232693,382.0741772111956,38.905752199169605,13098.660361502796,17.764861040349267,0.0,735.1909208350638,0.0,0.0,0.0,0.0
0.08709741758617986,0.026199089191463156,0.0,0.0,162.17119442595106,1802.44741242184,2962.5150119926893,0.0,0.1446681083571151,338.8016467913425,29.893916599077308,10847.124646250692,0.0,100.14703977528306,256.26462390150033,29.39204509087264,9452.282994227364,10.268076173496093,0.0,471.53795935890753,0.0,0.0,0.0,0.0
0.014619112438542421,0.02134620953496646,0.0,0.0,85.08993212041547,780.7014712984113,1337.5706445124144,0.0,0.08975632859535473,178.03618690786965,17.668958964472512,6217.169503297735,0.0,48.076193675353146,139.34995304957516,17.856168432616503,5364.290587372127,5.399778207589724,0.0,286.2498031079362,0.0,0.0,0.0,0.0
0.14842911419804883,0.012447244226880679,0.0,0.0,102.24362979970094,918.7081123685812,1882.2857377844452,0.0,0.21357869796028692,211.37930038518797,19.032486895418174,2098.0386627193643,0.0,57.8105554234437,176.69034884401538,20.453862705694387,2486.4308345250124,6.979410702564028,0.0,266.353930755318,0.0,0.0,0.0,0.0
0.21248529705085215,0.006776722297763309,0.0,0.0,51.54489990097787,297.84642753927056,761.1915873331642,0.0,0.1060847688577795,102.14993303576071,18.159748530385396,7405.051997879584,0.0,28.900622005554748,115.62024714619946,19.710044284751593,7028.6198322070595,3.029149100485719,0.0,43.45714617402925,0.0,0.0,0.0,0.0
0.24850000768494604,0.015274025420402905,0.0,0.0,122.47776495204904,1406.9050656364393,2202.206026003278,0.0,0.22817760495827422,178.5636438253085,22.105188264881384,6430.31799473229,0.0,66.77335397252763,219.19700622382882,22.995644898827535,6099.741926911726,8.985672855144685,0.0,286.93311771911254,0.0,0.0,0.0,0.0
0.20667890054118102,0.012858518000128437,0.0,0.0,43.64584586642393,676.3396235147599,1321.8371363789006,0.0,0.17051008595058623,95.28452095940094,1.3603625140364362,6767.829042926448,0.0,37.34247756074817,100.16412929180066,2.2708240578801253,5026.55080957946,5.939795341016029,0.0,184.8367874478139,0.0,0.0,0.0,0.0
0.05515126720452531,0.006976808292131405,0.0,0.0,86.0885539665394,817.6413874491413,1849.7590523355834,0.0,0.10853186070961184,182.51532245942644,23.447226556416272,13804.603594820719,0.0,45.16421943767098,123.78456328918148,21.743154674006096,11611.291009521961,5.603394309623095,0.0,282.1048175927249,0.0,0.0,0.0,0.0
0.12701764963634793,0.026218536080533483,0.0,0.0,32.19898557891156,715.0874509202839,221.35120729159195,0.0,0.16134588783180126,35.81270627490448,12.973571008411204,9614.955612475473,0.0,11.712187385241657,60.84561542538746,16.419068998244718,8164.694164831861,1.9465207578135204,0.0,42.46464072721207,0.0,0.0,0.0,0.0
0.12570681448488435,0.04563408346168044,0.0,0.0,77.54426055897872,687.9670105831001,958.5672395825943,0.0,0.20419203441500447,152.38584271306928,16.04206865750337,7941.436753216391,0.0,39.58593075619156,143.209920589932,19.70444916857061,7498.512202790419,5.535150968152892,0.0,209.47944983869832,0.0,0.0,0.0,0.0
0.12981499907488273,0.05959334858974666,0.0,0.0,138.33426180794046,1487.5077134630844,2828.7522020187407,0.0,0.09505554835024745,232.10617706706603,8.125590113899781,11481.947376709757,0.0,84.7141754541633,211.7537004006615,12.855906630672726,9909.74050060574,10.782661694793932,0.0,563.0268680982215,0.0,0.0,0.0,0.0
0.21291768430324115,0.041295846278299984,0.0,0.0,171.9248509605142,2348.7528339744135,3781.840278706368,0.0,0.20192166455487154,330.32633830469433,12.552899139574604,14125.648062886365,0.0,110.2737145717707,273.60034121764284,16.331435483335405,11642.446993103935,14.722032973600088,0.0,724.0742234801842,0.0,0.0,0.0,0.0
0.33279347784595403,0.012054832906988973,0.0,0.0,229.7112619491019,3291.1649099469796,4841.051478637065,0.0,0.26684776551948197,451.5017587164892,16.32920868466197,18770.348757986372,0.0,142.68034431507942,341.40095362525943,17.755681858464563,15378.6575701479,19.15772654897391,0.0,877.8042295901045,0.0,0.0,0.0,0.0
